entry,exit
34.75,34.7595
34.7595,34.77
34.76,34.775
34.77,34.75
34.75,34.76
34.76,34.77
34.77,34.79
34.775,34.79
34.775,34.79
34.79,34.78
34.79,34.78
34.78,34.76
34.79,34.77
34.77,34.78
34.78,34.77
34.77,34.79
34.77,34.79
34.77,34.79
34.79,34.77
34.77,34.76
34.76,34.75
34.75,34.74
34.74,34.72
34.73,34.72
34.73,34.72
34.72,34.7
34.72,34.73
34.73,34.72
34.73,34.72
34.73,34.72
34.72,34.73
34.73,34.71
34.71,34.69
34.71,34.69
34.7,34.69
34.7,34.69
34.69,34.7
34.69,34.7
34.7,34.71
34.7,34.71
34.71,34.73
34.73,34.72
34.73,34.72
34.73,34.72
34.72,34.7
34.72,34.7
34.71,34.73
34.71,34.72
34.72,34.7
34.71,34.72
34.72,34.7
34.715,34.7
34.72,34.71
34.72,34.71
34.72,34.71
34.71,34.7
34.7,34.71
34.71,34.73
34.72,34.7
34.7,34.71
34.71,34.7
34.71,34.7
34.7,34.72
34.71,34.72
34.72,34.73
34.72,34.73
34.73,34.71
34.71,34.7
34.7,34.71
34.7,34.71
34.71,34.72
34.72,34.71
34.72,34.71
34.71,34.72
34.71,34.72
34.71,34.73
34.72,34.71
34.72,34.71
34.72,34.71
34.71,34.73
34.72,34.7
34.72,34.73
34.73,34.72
34.73,34.72
34.72,34.71
34.72,34.7
34.72,34.71
34.72,34.72
34.72,34.7
34.71,34.73
34.72,34.73
34.72,34.715
34.715,34.73
34.72,34.73
34.72,34.73
34.72,34.73
34.73,34.71
34.725,34.71
34.71,34.7
34.715,34.7
34.71,34.69
34.71,34.7
34.7,34.69
34.7,34.69
34.7,34.69
34.69,34.7
34.69,34.67
34.69,34.7
34.69,34.67
34.7,34.69
34.69,34.67
34.69,34.67
34.69,34.68
34.69,34.68
34.69,34.68
34.68,34.67
34.68,34.67
34.67,34.69
34.68,34.69
34.68,34.69
34.69,34.68
34.69,34.67
34.68,34.69
34.69,34.67
34.67,34.66
34.67,34.66
34.67,34.66
34.66,34.65
34.66,34.65
34.66,34.65
34.65,34.64
34.65,34.64
34.65,34.64
34.65,34.64
34.64,34.65
34.65,34.66
34.66,34.65
34.65,34.64
34.64,34.65
34.65,34.64
34.65,34.64
34.64,34.66
34.64,34.65
34.64,34.64
34.64,34.65
34.64,34.645
34.64,34.65
34.64,34.645
34.645,34.66
34.65,34.64
34.65,34.64
34.65,34.64
34.64,34.66
34.65,34.66
34.65,34.66
34.66,34.67
34.67,34.66
34.67,34.66
34.67,34.66
34.67,34.66
34.67,34.65
34.67,34.66
34.67,34.66
34.67,34.66
34.67,34.66
34.66,34.64
34.65,34.64
34.65,34.64
34.65,34.64
34.64,34.66
34.65,34.67
34.66,34.68
34.67,34.68
34.67,34.68
34.67,34.68
34.68,34.69
34.69,34.68
34.68,34.67
34.68,34.67
34.67,34.65
34.66,34.65
34.65,34.665
34.665,34.68
34.67,34.66
34.66,34.67
34.66,34.67
34.66,34.67
34.67,34.68
34.67,34.68
34.67,34.68
34.68,34.67
34.68,34.67
34.68,34.67
34.68,34.67
34.68,34.67
34.67,34.69
34.67,34.69
34.67,34.665
34.665,34.69
34.67,34.69
34.69,34.68
34.68,34.7
34.68,34.7
34.69,34.71
34.69,34.7
34.7,34.69
34.69,34.7
34.69,34.7
34.69,34.69
34.69,34.69
34.69,34.7
34.69,34.7
34.7,34.685
34.69,34.7
34.685,34.7
34.69,34.7
34.69,34.7
34.69,34.7
34.7,34.71
34.7,34.71
34.71,34.7
34.7,34.69
34.7,34.69
34.7,34.69
34.7,34.69
34.69,34.71
34.71,34.72
34.72,34.73
34.72,34.73
34.73,34.72
34.73,34.75
34.72,34.73
34.73,34.75
34.73,34.72
34.72,34.73
34.73,34.72
34.72,34.73
34.73,34.75
34.73,34.74
34.74,34.73
34.73,34.74
34.74,34.73
34.73,34.75
34.735,34.75
34.75,34.74
34.75,34.73
34.74,34.72
34.75,34.73
34.75,34.74
34.75,34.74
34.75,34.74
34.75,34.74
34.74,34.72
34.74,34.73
34.74,34.74
34.74,34.74
34.74,34.73
34.74,34.74
34.74,34.73
34.74,34.73
34.73,34.72
34.73,34.72
34.73,34.7325
34.7325,34.72
34.72,34.73
34.73,34.74
34.73,34.71
34.74,34.72
34.74,34.73
34.74,34.73
34.74,34.72
34.74,34.72
34.74,34.72
34.73,34.74
34.73,34.71
34.735,34.72
34.74,34.73
34.73,34.72
34.73,34.72
34.73,34.73
34.73,34.72
34.72,34.74
34.73,34.71
34.72,34.71
34.72,34.74
34.72,34.71
34.72,34.72
34.72,34.71
34.72,34.71
34.71,34.73
34.72,34.73
34.72,34.73
34.72,34.73
34.72,34.74
34.73,34.72
34.72,34.73
34.72,34.73
34.73,34.74
34.74,34.75
34.75,34.755
34.75,34.74
34.75,34.74
34.755,34.75
34.75,34.74
34.74,34.75
34.75,34.76
34.75,34.76
34.75,34.76
34.75,34.75
34.75,34.75
34.75,34.76
34.76,34.75
34.76,34.75
34.76,34.78
34.75,34.76
34.76,34.78
34.76,34.78
34.76,34.78
34.78,34.77
34.78,34.77
34.78,34.78
34.78,34.77
34.78,34.77
34.77,34.78
34.77,34.78
34.77,34.78
34.78,34.77
34.77,34.78
34.77,34.76
34.77,34.76
34.76,34.79
34.77,34.79
34.77,34.76
34.76,34.77
34.77,34.79
34.77,34.79
34.79,34.77
34.78,34.77
34.78,34.77
34.77,34.79
34.77,34.78
34.77,34.78
34.77,34.79
34.78,34.77
34.775,34.765
34.78,34.765
34.77,34.78
34.77,34.765
34.765,34.78
34.77,34.79
34.77,34.78
34.77,34.78
34.78,34.76
34.76,34.77
34.77,34.79
34.77,34.79
34.79,34.77
34.78,34.79
34.78,34.79
34.79,34.78
34.78,34.76
34.79,34.78
34.78,34.77
34.78,34.78
34.78,34.77
34.78,34.78
34.78,34.77
34.78,34.77
34.77,34.79
34.77,34.76
34.77,34.76
34.77,34.76
34.76,34.77
34.765,34.77
34.77,34.78
34.77,34.78
34.77,34.78
34.77,34.78
34.77,34.78
34.77,34.78
34.77,34.79
34.78,34.76
34.77,34.79
34.78,34.79
34.79,34.78
34.79,34.78
34.78,34.76
34.78,34.78
34.78,34.77
34.78,34.78
34.78,34.78
34.78,34.77
34.78,34.76
34.78,34.77
34.775,34.77
34.77,34.755
34.77,34.76
34.77,34.76
34.76,34.745
34.76,34.75
34.76,34.76
34.76,34.755
34.755,34.745
34.76,34.75
34.76,34.745
34.76,34.75
34.76,34.75
34.76,34.75
34.76,34.75
34.75,34.74
34.75,34.75
34.75,34.75
34.75,34.745
34.745,34.73
34.74,34.73
34.74,34.73
34.73,34.72
34.73,34.72
34.73,34.72
34.72,34.73
34.72,34.73
34.72,34.7
34.72,34.7
34.73,34.715
34.72,34.71
34.72,34.715
34.715,34.73
34.72,34.71
34.715,34.73
34.72,34.71
34.72,34.71
34.72,34.71
34.72,34.71
34.71,34.72
34.72,34.71
34.715,34.73
34.715,34.73
34.71,34.72
34.72,34.73
34.72,34.72
34.72,34.73
34.72,34.72
34.72,34.73
34.73,34.72
34.725,34.71
34.72,34.71
34.725,34.72
34.72,34.71
34.72,34.71
34.71,34.72
34.71,34.72
34.71,34.72
34.71,34.72
34.72,34.715
34.715,34.7
34.71,34.72
34.71,34.72
34.72,34.71
34.71,34.69
34.72,34.72
34.72,34.71
34.71,34.72
34.715,34.7
34.71,34.72
34.71,34.71
34.71,34.71
34.71,34.71
34.71,34.69
34.71,34.71
34.71,34.72
34.715,34.7
34.715,34.71
34.71,34.69
34.715,34.7
34.72,34.71
34.71,34.72
34.72,34.71
34.71,34.7
34.71,34.7
34.71,34.7
34.71,34.7
34.71,34.7
34.7,34.69
34.7,34.69
34.69,34.71
34.69,34.71
34.7,34.71
34.7,34.71
34.71,34.7
34.7,34.71
34.71,34.7
34.7,34.71
34.71,34.695
34.705,34.695
34.705,34.695
34.705,34.695
34.7,34.705
34.705,34.695
34.705,34.695
34.7,34.69
34.7,34.7
34.7,34.72
34.7,34.7
34.7,34.695
34.695,34.71
34.7,34.69
34.69,34.7
34.69,34.71
34.7,34.7
34.7,34.7
34.7,34.71
34.71,34.7
34.705,34.72
34.71,34.7
34.7,34.72
34.7,34.71
34.7,34.71
34.705,34.72
34.71,34.7
34.7,34.72
34.7,34.71
34.705,34.72
34.705,34.72
34.7,34.71
34.71,34.72
34.71,34.725
34.71,34.71
34.71,34.71
34.71,34.72
34.71,34.72
34.71,34.72
34.71,34.725
34.72,34.735
34.715,34.725
34.715,34.71
34.71,34.725
34.715,34.71
34.71,34.725
34.715,34.725
34.71,34.72
34.71,34.715
34.715,34.725
34.72,34.71
34.71,34.72
34.71,34.72
34.72,34.71
34.72,34.735
34.715,34.725
34.71,34.72
34.72,34.73
34.715,34.725
34.715,34.725
34.72,34.73
34.72,34.73
34.72,34.735
34.715,34.725
34.715,34.72
34.72,34.73
34.72,34.73
34.72,34.73
34.72,34.725
34.72,34.725
34.725,34.735
34.7225,34.735
34.72,34.735
34.73,34.71
34.73,34.72
34.72,34.735
34.72,34.735
34.72,34.735
34.725,34.735
34.72,34.73
34.73,34.71
34.72,34.735
34.72,34.725
34.725,34.735
34.73,34.72
34.72,34.73
34.73,34.72
34.73,34.72
34.72,34.735
34.73,34.725
34.725,34.74
34.72,34.73
34.73,34.72
34.73,34.72
34.72,34.735
34.73,34.72
34.73,34.72
34.72,34.735
34.73,34.72
34.72,34.72
34.72,34.73
34.73,34.74
34.73,34.735
34.735,34.72
34.73,34.71
34.73,34.74
34.73,34.74
34.73,34.74
34.735,34.72
34.74,34.73
34.74,34.73
34.735,34.72
34.73,34.74
34.73,34.71
34.74,34.73
34.735,34.72
34.735,34.72
34.73,34.72
34.73,34.71
34.73,34.73
34.73,34.73
34.73,34.73
34.73,34.73
34.73,34.73
34.73,34.72
34.73,34.72
34.73,34.7195
34.72,34.71
34.725,34.71
34.72,34.71
34.725,34.71
34.72,34.71
34.725,34.71
34.7195,34.71
34.72,34.71
34.71,34.72
34.72,34.71
34.72,34.74
34.71,34.73
34.71,34.72
34.72,34.74
34.71,34.73
34.71,34.73
34.72,34.73
34.72,34.73
34.72,34.74
34.73,34.74
34.74,34.72
34.74,34.72
34.73,34.71
34.73,34.72
34.72,34.74
34.72,34.71
34.72,34.71
34.725,34.71
34.72,34.71
34.72,34.74
34.72,34.72
34.72,34.71
34.72,34.74
34.71,34.73
34.72,34.74
34.72,34.71
34.71,34.72
34.72,34.73
34.73,34.72
34.72,34.74
34.73,34.72
34.72,34.71
34.72,34.72
34.72,34.71
34.715,34.725
34.71,34.72
34.715,34.725
34.715,34.725
34.72,34.74
34.72,34.73
34.72,34.73
34.725,34.715
34.725,34.715
34.73,34.72
34.72,34.74
34.715,34.73
34.72,34.73
34.72,34.74
34.73,34.72
34.725,34.74
34.725,34.725
34.725,34.74
34.73,37.3
34.72,34.73
34.73,34.72
34.72,34.73
34.72,34.74
34.72,34.73
34.72,34.74
34.72,34.73
34.72,34.72
34.72,34.73
34.72,34.73
34.73,37.3
34.73,34.74
34.74,34.73
34.73,37.3
37.3,695.0
635.82,634.14
635.9,634.14
635.82,634.14
635.82,634.14
634.14,635.28
635.28,636.5
635.73,636.5
636.04,636.5
636.5,637.07
636.45,637.07
637.07,636.1
636.1,634.42
636.1,634.42
636.52,634.42
634.42,636.49
636.49,635.76
636.49,635.85
635.85,636.43
635.76,634.22
636.255,635.41
635.95,636.65
636.43,635.73
636.15,636.2
636.2,636.65
636.15,634.22
636.65,635.73
635.73,634.22
635.72,635.41
635.41,634.22
635.11,634.22
635.21,634.22
634.22,635.37
634.71,635.37
634.65,635.37
634.82,635.37
634.775,636.39
635.37,636.39
634.99,636.39
636.39,637.52
635.94,636.45
636.12,637.15
636.12,635.79
635.79,636.45
636.45,637.22
637.15,637.78
637.22,638.0
637.52,637.21
637.52,637.52
637.52,637.52
637.52,637.21
637.21,637.78
637.78,638.4
638.0,637.5
637.5,638.18
637.912,638.24
638.18,637.62
638.24,637.62
637.99,637.62
638.34,637.62
638.05,637.62
638.33,637.62
637.62,638.42
638.4,639.47
638.42,639.06
639.06,638.27
638.9,637.49
638.92,639.47
639.13,638.41
639.47,638.41
639.2,638.27
638.41,637.49
638.565,637.49
638.91,638.91
638.91,638.27
638.614,638.27
638.27,637.49
638.27,636.48
637.49,638.58
638.0,636.48
638.21,636.48
636.48,638.0
637.15,638.0
638.0,638.58
638.19,639.58
638.58,639.67
639.58,640.3
639.58,639.67
639.67,639.53
639.53,640.0
640.0,639.55
640.3,639.55
639.91,639.55
639.55,638.8
640.0,639.57
639.57,639.16
639.36,640.14
639.16,640.14
638.8,639.57
639.57,640.14
639.35,640.14
640.14,640.74
640.51,639.97
640.74,639.97
639.97,639.82
639.82,638.85
639.62,638.85
639.88,638.85
639.83,638.85
639.966,638.85
638.85,639.585
639.33,640.45
639.585,638.98
640.06,638.98
639.58,638.98
638.98,640.45
640.45,641.29
640.26,641.15
640.81,641.66
640.8,641.66
641.15,640.29
641.18,640.29
641.01,640.51
640.6,641.57
640.6,641.66
640.51,641.29
640.29,641.19
641.19,641.86
640.89,641.57
641.29,642.0
641.57,641.86
641.55,642.0
641.53,641.86
641.66,641.35
641.66,641.35
641.715,641.35
641.35,641.86
641.42,641.86
641.86,642.7
642.0,642.7
641.84,642.7
642.26,641.34
642.7,641.47
642.52,641.47
641.47,642.5
641.73,640.8
641.34,642.03
641.685,640.8
640.8,641.72
641.72,642.5
641.22,642.03
641.62,642.5
642.03,642.79
641.81,642.5
642.5,641.92
642.19,642.79
642.34,642.79
642.355,642.79
642.79,641.92
641.92,642.95
642.77,642.35
642.35,642.95
642.95,642.37
642.37,643.28
643.28,644.16
643.27,644.16
643.28,643.71
643.64,643.05
643.54,643.05
643.71,643.05
643.05,644.16
644.16,643.35
644.26,643.61
643.61,642.38
643.35,642.38
643.26,642.38
643.15,642.38
643.06,642.38
643.43,642.38
643.06,643.89
643.15,643.24
643.24,642.38
642.38,643.89
642.54,643.89
643.89,643.2
643.38,644.0
643.764,643.2
644.0,643.57
643.67,643.2
643.57,643.2
643.2,643.96
643.96,643.06
643.415,644.0
643.81,642.82
643.06,643.69
643.69,642.82
643.12,644.1
644.0,642.82
642.82,643.85
643.69,642.89
643.69,642.61
643.69,643.64
643.69,642.89
643.64,642.82
643.68,642.89
642.89,643.47
643.16,644.0
643.08,643.85
642.82,643.47
642.83,643.85
642.61,643.47
643.0,643.85
643.47,644.21
643.85,643.3
643.845,644.65
643.3,644.0
644.0,644.5
643.84,644.1
644.1,643.59
644.21,643.79
643.79,644.25
643.59,644.0
643.59,644.25
644.0,644.5
644.25,643.75
644.5,644.05
644.43,644.05
644.05,644.65
644.01,644.65
643.75,644.4
643.83,644.65
643.82,644.4
643.65,644.4
644.4,645.0
644.65,643.91
644.93,643.91
644.93,643.91
645.0,643.91
645.33,644.73
645.16,643.91
644.73,643.91
644.84,643.91
644.96,643.91
644.57,645.157
645.157,643.91
645.0,644.66
644.66,643.91
643.91,644.8
643.97,644.702
643.82,644.702
643.91,644.702
644.702,643.87
644.13,644.8
644.13,643.87
643.87,644.31
644.08,644.8
644.31,642.81
644.5,643.37
644.8,643.96
643.96,643.37
643.37,642.17
642.81,642.17
642.7,642.01
642.17,641.5
642.01,641.5
642.0,641.1
642.21,641.1
641.67,642.15
641.5,642.15
642.15,641.55
642.15,642.46
642.15,641.74
642.46,641.74
641.74,642.48
641.55,642.23
642.23,641.1
642.48,641.1
641.1,642.07
641.42,642.07
642.07,643.2
642.48,641.56
642.36,641.56
641.56,643.2
641.47,642.0
642.0,643.2
642.0,643.2
642.0,643.2
642.0,643.2
642.0,643.2
642.0,643.2
642.0,643.2
642.0,643.2
641.79,643.2
643.2,642.26
642.45,643.49
643.2,642.26
642.26,642.87
642.87,643.49
643.49,642.91
642.91,642.44
642.44,643.22
643.22,644.11
644.11,642.91
642.91,644.02
642.91,643.6
643.6,642.95
642.95,644.02
643.47,644.25
644.02,645.5
644.25,645.5
644.44,645.5
644.53,645.5
645.5,646.11
645.37,645.89
645.38,645.89
645.89,645.41
645.91,645.41
645.92,645.41
645.41,645.92
645.45,645.92
645.92,645.16
645.99,645.16
646.11,645.16
646.31,645.77
645.77,645.16
646.08,645.16
645.16,646.15
645.77,644.6
646.15,644.6
644.6,645.12
644.43,645.42
645.0,645.85
644.86,645.42
645.12,645.65
645.42,646.398
645.36,646.398
645.48,645.85
645.4,645.85
645.21,645.72
645.65,645.17
645.17,645.635
645.29,645.635
645.42,645.635
645.635,646.398
645.28,645.71
645.71,646.398
645.72,646.398
645.72,646.398
645.7,646.398
645.85,646.398
645.85,646.398
645.72,646.398
646.398,645.72
645.72,646.55
646.26,645.54
646.55,646.15
646.71,645.54
646.3,646.62
646.44,646.15
646.3,646.62
646.31,645.54
646.15,646.62
646.62,645.54
646.34,645.54
645.54,645.1
645.23,643.94
645.33,645.1
645.32,644.65
645.1,645.77
645.51,644.91
644.91,645.5
645.31,645.77
645.5,645.06
645.77,645.06
645.06,644.65
644.89,643.94
644.65,643.94
645.01,643.94
644.58,643.94
644.66,643.94
643.94,644.52
643.46,644.52
643.69,644.52
643.75,644.52
644.52,643.56
643.98,643.56
643.56,643.93
643.93,643.26
643.69,642.91
643.34,642.02
643.745,642.91
643.715,643.26
643.26,642.02
643.51,642.91
642.91,642.02
642.02,642.74
642.55,642.0
642.74,642.27
642.27,641.5
642.0,641.0
641.86,641.0
641.84,642.31
641.7,641.84
642.31,641.0
641.5,642.52
641.65,643.35
642.09,641.5
641.65,643.35
641.5,642.52
641.78,643.35
641.53,641.0
641.0,641.79
641.79,641.4
641.6,642.52
641.4,642.1
641.2,641.95
641.95,643.35
642.1,643.35
642.05,643.35
641.88,643.35
641.64,642.52
641.66,643.35
641.83,642.52
642.52,643.35
642.05,643.35
642.255,643.35
642.27,643.35
642.27,643.35
643.35,644.0
643.15,643.78
643.68,643.04
643.78,643.04
644.0,643.04
643.83,643.04
643.04,641.8
643.01,641.8
641.8,641.03
642.01,641.03
641.56,641.03
641.56,641.03
641.03,641.84
641.84,641.05
641.05,641.47
641.2,641.84
641.37,642.01
641.47,642.245
641.84,640.81
642.01,641.25
642.245,641.25
641.79,641.25
641.25,640.4
641.5,640.81
641.55,640.81
640.81,641.28
641.28,641.84
641.2,640.4
641.84,641.2
641.2,640.4
640.8,641.28
641.14,640.4
641.12,640.8
640.8,641.28
641.28,640.74
641.1,640.4
641.41,640.74
641.035,640.4
641.01,641.5
641.32,640.4
641.5,640.74
641.45,640.74
641.47,640.74
641.44,640.74
640.74,641.84
640.82,640.4
640.4,640.82
640.82,641.84
641.84,641.28
641.7,641.06
641.28,641.98
641.55,641.06
641.06,641.98
641.98,640.5
641.27,640.23
641.27,640.5
640.5,640.1
640.23,641.5
640.1,640.83
640.01,640.83
640.83,639.87
640.48,641.83
639.87,640.77
639.59,640.77
640.0,640.77
640.77,641.5
640.77,641.5
640.5,641.5
640.57,641.5
641.5,642.5
641.5,641.17
641.17,641.83
641.83,642.5
641.45,641.97
641.97,642.5
642.5,641.6
642.25,641.6
641.6,641.11
641.64,640.94
641.42,639.94
641.2,639.94
641.11,639.94
640.94,639.94
640.88,639.94
639.94,638.66
639.82,638.66
638.66,639.39
639.39,638.75
638.75,639.99
639.99,639.27
639.27,638.81
639.36,638.0
638.81,638.0
639.0,638.0
638.0,637.02
638.0,638.5
638.5,637.9
637.98,637.02
637.9,637.02
637.02,637.64
637.04,637.64
637.64,638.6
637.98,637.24
637.81,637.24
637.82,637.24
637.63,638.14
637.24,638.14
638.14,638.6
638.6,639.31
639.15,638.41
638.41,639.31
638.12,638.87
638.12,638.87
638.87,638.31
639.31,638.47
638.67,637.75
638.47,637.75
638.65,637.75
638.44,637.75
638.31,637.75
637.75,638.42
637.84,638.01
638.01,637.55
637.55,638.09
637.66,638.09
638.09,638.67
638.02,638.67
638.01,638.42
637.79,638.19
638.19,638.67
638.19,638.67
638.02,638.42
638.42,638.805
638.67,638.09
638.805,638.09
638.48,637.6
638.09,637.3
638.38,637.6
637.6,638.41
637.3,637.95
637.95,637.16
637.71,638.41
637.71,637.16
638.07,637.16
637.16,638.41
638.41,637.28
638.33,637.28
637.28,636.62
637.24,636.62
636.97,636.33
636.86,637.37
636.62,635.54
636.75,637.37
636.92,637.37
637.18,636.33
637.37,636.33
636.33,635.54
635.54,636.4
636.4,635.37
636.51,635.37
636.34,635.37
635.37,634.7
635.5,634.7
635.37,634.7
634.7,634.15
634.905,634.34
634.58,633.6
634.34,633.6
634.15,633.6
634.16,633.6
633.6,633.4
633.54,634.32
633.4,634.06
633.27,635.0
633.4,634.06
633.01,634.06
633.31,634.06
633.38,634.06
634.06,632.75
634.045,634.32
634.32,633.28
634.15,633.28
633.28,633.57
633.57,632.75
633.54,632.75
633.65,632.75
632.75,633.37
632.76,633.37
632.62,633.37
633.0,633.58
632.8,633.37
633.37,634.18
633.58,633.05
633.05,633.58
633.58,634.18
633.3,634.18
634.18,633.51
633.51,634.18
633.575,634.18
634.18,635.0
635.0,634.055
634.51,633.58
634.055,634.465
634.23,635.0
634.465,633.86
634.73,633.86
633.86,634.67
634.06,634.67
634.67,635.21
635.0,634.08
635.21,634.63
634.63,633.82
634.74,634.08
635.021,634.08
634.99,634.08
635.02,634.6
634.82,634.08
634.74,634.08
634.6,633.82
634.08,634.58
634.38,634.02
634.58,634.02
634.02,634.76
633.82,634.76
634.76,633.97
633.97,633.34
633.58,633.34
633.34,634.47
634.47,635.36
634.75,635.36
634.77,635.36
635.36,634.75
634.75,634.37
634.9,634.37
634.7,633.6
634.37,635.05
634.6,633.6
635.05,634.4
634.4,633.6
634.65,633.6
634.33,633.6
634.33,633.6
633.6,634.21
633.56,634.21
633.58,634.21
633.4,633.94
633.94,633.0
633.9,634.3
634.21,633.7
633.9,633.0
634.3,633.58
634.05,633.36
634.3,633.8
633.8,633.0
634.16,633.58
633.7,633.0
634.03,633.58
634.03,633.58
633.58,633.0
633.58,633.0
633.36,633.0
633.4,633.0
633.0,632.08
632.96,632.08
633.31,632.87
632.87,633.32
633.32,632.81
633.1,631.25
633.2,632.08
632.81,633.29
632.94,633.29
633.29,632.08
632.08,632.8
632.4,632.8
632.8,632.48
633.04,632.48
632.48,632.89
632.56,631.25
632.89,632.06
632.61,632.06
632.06,631.25
631.25,632.0
632.0,631.0
632.24,631.0
631.0,631.6
630.84,631.78
630.82,631.6
631.6,630.67
631.78,631.27
631.27,630.67
630.67,631.98
631.98,631.21
631.21,630.59
631.5,631.1
631.1,631.57
631.57,631.1
631.1,631.42
631.38,630.89
630.89,631.33
630.89,631.33
630.91,631.33
630.99,631.33
631.02,631.09
630.98,631.33
631.09,631.33
631.33,630.59
631.42,630.995
631.3,630.59
631.015,631.56
630.995,630.59
630.59,631.3
631.3,630.56
630.56,631.3
630.57,631.3
631.3,630.89
631.035,631.42
630.89,631.42
630.89,631.42
631.42,631.83
631.155,631.56
631.155,631.56
631.56,632.52
631.83,632.52
631.83,632.52
632.52,631.61
632.04,631.18
631.61,632.49
632.49,631.61
631.61,632.13
631.39,632.13
631.31,632.13
631.275,632.13
631.38,632.13
632.13,631.5
632.13,632.55
632.26,632.55
632.55,631.5
632.0,631.5
631.91,631.5
632.05,631.5
631.5,630.87
631.5,630.87
631.18,632.01
630.87,631.39
631.39,632.01
631.33,632.01
632.01,632.91
631.665,631.97
631.97,632.91
632.91,632.0
632.34,633.22
633.22,632.75
633.045,632.385
632.75,632.0
632.73,632.0
632.49,632.0
632.385,632.53
632.53,632.0
632.55,632.0
632.0,633.09
632.395,631.57
632.67,631.57
632.335,631.57
632.67,632.1
632.1,631.57
631.57,632.44
631.63,632.75
632.44,631.57
631.57,632.75
631.61,632.42
632.42,631.7
631.7,632.39
631.81,631.68
631.68,632.39
632.39,634.0
632.13,632.75
632.75,634.0
633.09,634.0
634.0,633.34
633.93,633.15
633.99,633.34
633.34,632.61
633.54,633.15
633.15,634.05
633.3,632.93
633.47,633.27
633.27,632.61
633.105,634.05
632.93,634.05
632.61,632.96
632.96,633.28
633.28,634.05
632.77,633.31
633.31,632.79
633.31,632.79
632.79,633.3
633.3,634.05
633.29,634.05
634.05,633.5
634.16,633.84
634.15,633.5
633.84,632.73
633.5,634.08
633.44,634.08
634.08,632.73
632.73,633.5
633.5,632.35
632.35,631.64
631.96,631.26
631.64,630.71
631.26,630.42
631.24,631.4
631.4,630.71
631.38,630.42
631.275,630.42
630.71,630.0
630.72,630.0
630.42,629.64
630.46,629.64
630.89,630.0
630.0,630.57
630.57,629.64
629.64,630.07
630.07,629.33
630.07,629.33
629.33,628.53
629.28,628.53
628.53,629.64
628.825,629.64
628.825,629.64
628.58,628.75
628.75,629.64
628.86,629.64
628.925,629.64
628.94,629.64
629.64,629.08
629.41,628.8
629.4,628.8
629.35,628.8
629.5,629.08
629.08,629.77
628.8,629.37
629.37,630.02
629.77,629.01
629.52,629.01
629.77,629.01
629.01,630.02
630.02,629.19
630.58,629.74
630.65,629.74
630.55,629.51
629.74,629.51
629.51,629.19
629.68,628.69
629.19,628.53
628.69,629.4
628.77,629.4
629.4,628.68
628.938,628.68
628.68,628.18
628.53,627.35
628.53,627.35
628.92,628.33
628.45,627.35
628.33,628.84
628.29,628.84
628.84,628.28
628.28,627.35
628.18,627.35
628.16,627.35
628.11,628.52
628.52,627.35
627.35,627.92
627.92,628.99
627.635,628.01
628.01,627.59
627.59,628.99
628.99,627.88
628.88,627.88
627.88,627.08
628.19,627.53
627.53,627.08
627.08,627.58
627.58,626.82
626.93,627.325
626.82,627.22
627.21,626.83
627.22,626.48
626.83,627.14
626.94,627.325
626.97,627.14
626.9,627.325
626.83,627.325
627.14,626.48
627.14,626.48
627.14,626.66
626.8,627.64
627.085,626.66
627.325,626.35
626.66,627.64
626.48,627.64
626.48,627.64
626.94,626.35
626.9,627.64
627.0,626.35
627.03,626.46
626.46,627.64
626.35,626.88
626.88,627.64
627.64,626.81
626.96,627.45
626.81,627.45
626.875,627.45
626.99,627.45
627.45,626.35
628.04,627.4
628.06,627.4
627.75,627.4
627.4,626.88
627.27,626.88
627.46,626.88
627.23,626.5
626.88,626.35
627.22,626.5
626.93,626.5
627.17,626.5
626.5,626.0
626.5,626.0
626.35,625.88
626.62,626.0
626.56,626.0
626.54,626.0
626.0,626.42
625.94,626.253
625.89,626.253
626.253,626.67
626.42,625.71
626.39,625.71
625.88,626.67
626.67,625.71
625.71,625.18
625.8,625.18
626.0,625.67
626.0,626.13
626.13,625.67
625.67,625.18
625.74,625.39
625.63,625.18
625.55,625.0
625.86,625.39
625.39,625.73
625.73,625.18
625.18,625.635
625.425,624.67
625.13,625.84
625.335,624.67
625.26,625.84
625.43,624.88
625.43,625.84
625.635,625.0
625.35,625.84
625.84,625.0
625.0,625.54
624.88,625.45
624.67,625.31
624.99,625.54
624.79,625.31
625.31,624.94
625.31,624.94
625.45,624.94
625.54,625.09
625.445,625.198
625.35,625.198
625.198,625.5
625.5,625.09
625.09,624.33
624.94,624.33
624.69,624.33
624.71,624.0
624.74,624.0
624.97,624.33
624.72,624.33
624.33,624.0
624.0,623.84
623.84,624.95
624.24,624.95
624.24,624.95
624.95,624.05
624.05,624.66
624.66,623.94
624.45,624.98
624.98,624.49
624.98,624.73
625.03,624.49
624.73,623.94
624.49,623.68
624.38,623.68
623.94,623.27
624.03,623.68
623.68,623.05
623.67,623.27
623.27,623.03
623.05,623.39
623.03,622.37
623.0,623.39
623.39,622.75
622.75,623.42
623.42,622.37
622.37,621.24
622.29,621.56
622.18,622.79
622.79,622.0
622.0,621.24
621.75,622.38
621.56,622.38
621.82,622.38
621.99,621.5
621.74,622.38
622.38,621.89
621.89,621.24
621.5,622.08
622.08,621.24
621.24,621.83
621.62,621.79
